institution_name,institution_type,department,service_category,address,sigungu,phone,latitude,longitude,geocode_query,matched_address
인천광역시동구보건소,보건소,내과 보건소,PUBLIC_HEALTH,인천광역시 동구 석수로 90 (만석동),동구,032-770-5700,37.48307973,126.6259528,인천광역시 동구 석수로 90,인천 동구 석수로 90
미추홀구보건소,보건소,보건소,PUBLIC_HEALTH,인천광역시 미추홀구 주안서로 25 (도화동),미추홀구,032-880-5311,37.46108319,126.6774234,인천광역시 미추홀구 주안서로 25,인천 미추홀구 주안서로 25
숭의보건지소,보건지소,내과,PUBLIC_HEALTH,"인천광역시 미추홀구 경인로 54 (숭의동, 1~2층 숭의보건지소)",미추홀구,032-880-5383,37.46444796,126.6490169,인천광역시 미추홀구 경인로 54,인천 미추홀구 경인로 54
옹진군보건소,보건소,nan,PUBLIC_HEALTH,"인천광역시 미추홀구 매소홀로 120, 옹진군보건소",미추홀구,032-899-3120,37.44657047,126.6367454,인천광역시 미추홀구 매소홀로 120,인천 미추홀구 매소홀로 120
부평구 청천보건지소,보건지소,,PUBLIC_HEALTH,"인천광역시 부평구 마장로410번길 5 (청천동, 청천2동주민센터)",부평구,032-509-8950,37.51487345,126.7045398,인천광역시 부평구 마장로410번길 5,인천 부평구 마장로410번길 5
부평구보건소,보건소,보건소,PUBLIC_HEALTH,인천광역시 부평구 부흥로 291 (부평동),부평구,032-509-8210,37.49883389,126.724248,인천광역시 부평구 부흥로 291,인천 부평구 부흥로 291
인천광역시서구보건소,보건소,보건소,PUBLIC_HEALTH,인천광역시 서구 탁옥로 39 (심곡동),서구,032-560-5000,37.54443991,126.6738061,인천광역시 서구 탁옥로 39,인천 서구 탁옥로 39
연수구보건소,보건소,보건소,PUBLIC_HEALTH,"인천광역시 연수구 함박뫼로 13 (청학동, 연수보건소)",연수구,032-749-8000,37.41905399,126.6711149,인천광역시 연수구 함박뫼로 13,인천 연수구 함박뫼로 13
대청보건지소,보건지소,nan,PUBLIC_HEALTH,인천광역시 옹진군 대청면 대청로 3,옹진군,032-899-3184,37.82443417,124.715415,인천광역시 옹진군 대청면 대청로 3,인천 옹진군 대청면 대청로 3
덕적보건지소,보건지소,nan,PUBLIC_HEALTH,인천광역시 옹진군 덕적면 덕적남로 7-1,옹진군,032-899-3185,37.22619644,126.1471163,인천광역시 옹진군 덕적면 덕적남로 7-1,인천 옹진군 덕적면 덕적남로 7-1
문갑보건진료소,보건진료소,nan,PUBLIC_HEALTH,인천광역시 옹진군 덕적면 문갑2길 16,옹진군,032-833-8373,37.17323802,126.1067074,인천광역시 옹진군 덕적면 문갑2길 16,인천 옹진군 덕적면 문갑2길 16
백령보건지소,보건지소,nan,PUBLIC_HEALTH,인천광역시 옹진군 백령면 백령로833번길 26-29,옹진군,032-899-3183,37.95793838,124.6647445,인천광역시 옹진군 백령면 백령로833번길 26-29,인천 옹진군 백령면 백령로833번길 26-29
백아보건진료소,보건진료소,nan,PUBLIC_HEALTH,인천광역시 옹진군 덕적면 백아로 88,옹진군,032-834-9836,37.08543543,125.9575454,인천광역시 옹진군 덕적면 백아로 88,인천 옹진군 덕적면 백아로 88
북도보건지소,보건지소,nan,PUBLIC_HEALTH,인천광역시 옹진군 북도면 시도로86번길 78,옹진군,032-899-3181,37.53559125,126.4311789,인천광역시 옹진군 북도면 시도로86번길 78,인천 옹진군 북도면 시도로86번길 78
서포보건진료소,보건진료소,nan,PUBLIC_HEALTH,인천광역시 옹진군 덕적면 덕적남로625번길 9,옹진군,032-831-6665,37.22449338,126.115311,인천광역시 옹진군 덕적면 덕적남로625번길 9,인천 옹진군 덕적면 덕적남로625번길 9
선재보건진료소,보건진료소,nan,PUBLIC_HEALTH,인천광역시 옹진군 영흥면 선재로 150-9,옹진군,032-889-4769,37.24234915,126.5294748,인천광역시 옹진군 영흥면 선재로 150-9,인천 옹진군 영흥면 선재로 150-9
소야보건진료소,보건진료소,nan,PUBLIC_HEALTH,인천광역시 옹진군 덕적면 소야로 257-1,옹진군,032-831-7874,37.21312189,126.1806213,인천광역시 옹진군 덕적면 소야로 257-1,인천 옹진군 덕적면 소야로 257-1
소연평보건진료소,보건진료소,nan,PUBLIC_HEALTH,인천광역시 옹진군 연평면 소연평로19번길 28,옹진군,032-831-8985,37.61037294,125.7088159,인천광역시 옹진군 연평면 소연평로19번길 28,인천 옹진군 연평면 소연평로19번길 28
소이작보건진료소,보건진료소,nan,PUBLIC_HEALTH,인천광역시 옹진군 자월면 소이작로42번길 5-2,옹진군,032-832-3695,37.18156633,126.2391022,인천광역시 옹진군 자월면 소이작로42번길 5-2,인천 옹진군 자월면 소이작로42번길 5-2
소청보건진료소,보건진료소,nan,PUBLIC_HEALTH,인천광역시 옹진군 대청면 소청동로71번길 3,옹진군,032-836-3168,37.7728016,124.7517545,인천광역시 옹진군 대청면 소청동로71번길 3,인천 옹진군 대청면 소청동로71번길 3
승봉보건진료소,보건진료소,nan,PUBLIC_HEALTH,인천광역시 옹진군 자월면 승봉로 90-2,옹진군,032-832-7601,37.16794705,126.2986913,인천광역시 옹진군 자월면 승봉로 90-2,인천 옹진군 자월면 승봉로 90-2
연평보건지소,보건지소,nan,PUBLIC_HEALTH,인천광역시 옹진군 연평면 연평중앙로 34-22,옹진군,032-899-3182,37.66612454,125.7021215,인천광역시 옹진군 연평면 연평중앙로 34-22,인천 옹진군 연평면 연평중앙로 34-22
영흥보건지소,보건지소,nan,PUBLIC_HEALTH,인천광역시 옹진군 영흥면 영흥남로 449,옹진군,032-899-3187,37.25309533,126.461167,인천광역시 옹진군 영흥면 영흥남로 449,인천 옹진군 영흥면 영흥남로 449
울도보건진료소,보건진료소,nan,PUBLIC_HEALTH,인천광역시 옹진군 덕적면 울도로 201,옹진군,032-858-9936,37.02458424,125.9986387,인천광역시 옹진군 덕적면 울도로 201,인천 옹진군 덕적면 울도로 201
이작보건진료소,보건진료소,nan,PUBLIC_HEALTH,인천광역시 옹진군 자월면 대이작로70번길 3-8,옹진군,032-858-3553,37.17647863,126.2535908,인천광역시 옹진군 자월면 대이작로70번길 3-8,인천 옹진군 자월면 대이작로70번길 3-8
자월보건지소,보건지소,nan,PUBLIC_HEALTH,인천광역시 옹진군 자월면 자월서로164번길 23,옹진군,032-899-3186,37.25450615,126.3082377,인천광역시 옹진군 자월면 자월서로164번길 23,인천 옹진군 자월면 자월서로164번길 23
장봉보건지소,보건지소,nan,PUBLIC_HEALTH,인천광역시 옹진군 북도면 장봉로 554,옹진군,032-899-3391,37.53412319,126.3379767,인천광역시 옹진군 북도면 장봉로 554,인천 옹진군 북도면 장봉로 554
인천광역시중구무의보건진료소,보건진료소,,PUBLIC_HEALTH,"인천광역시 중구 대무의로 310-11 (무의동, 무의보건진료소)",중구,032-760-7694,37.38972026,126.4248335,인천광역시 중구 대무의로 310-11,인천 중구 대무의로 310-11
인천광역시중구보건소,보건소,보건소,PUBLIC_HEALTH,인천광역시 중구 참외전로72번길 21 (전동),중구,032-760-6001,37.47721729,126.6291077,인천광역시 중구 참외전로72번길 21,인천 중구 참외전로72번길 21
인천광역시중구영종보건지소,보건지소,보건지소,PUBLIC_HEALTH,인천광역시 중구 운남서로 100-1 (운남동),중구,032-760-6800,37.49363305,126.5309955,인천광역시 중구 운남서로 100-1,인천 중구 운남서로 100-1
인천광역시중구용유보건지소,보건지소,보건지소,PUBLIC_HEALTH,인천광역시 중구 마시란로 308-13 (남북동),중구,032-760-8991,37.44390218,126.4024337,인천광역시 중구 마시란로 308-13,인천 중구 마시란로 308-13
감초한의원,한의원,침구과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,인천광역시 강화군 강화읍 청하동길9번길 7,강화군,032-934-2163,37.74700048,126.4827529,인천광역시 강화군 강화읍 청하동길9번길 7,인천 강화군 강화읍 청하동길9번길 7
강화부부한의원,한의원,침구과 한방안·이비인후·피부과 사상체질과 한방내과 한방부인과 한방신경정신과 한방소아과 한방재활의학과,WOMEN_HEALTH,인천광역시 강화군 강화읍 향나무길 22,강화군,032-934-5533,37.74607834,126.4795581,인천광역시 강화군 강화읍 향나무길 22,인천 강화군 강화읍 향나무길 22
강화요양병원,요양병원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과 응급의학과 가정의학과 재활의학과 피부과 이비인후과 안과 소아청소년과 성형외과 심장혈관흉부외과 신경외과 정형외과 외과 신경과 내과,WOMEN_HEALTH,인천광역시 강화군 길상면 강화동로 181,강화군,032-937-0639,37.65542824,126.4919706,인천광역시 강화군 길상면 강화동로 181,인천 강화군 길상면 강화동로 181
강화한의원,한의원,한방내과 한방부인과 한방안·이비인후·피부과 사상체질과 한방신경정신과 침구과 한방소아과 한방재활의학과,WOMEN_HEALTH,"인천광역시 강화군 강화읍 강화대로393번길 5, 103호,104호",강화군,032-934-6336,37.74505153,126.487125,인천광역시 강화군 강화읍 강화대로393번길 5,인천 강화군 강화읍 강화대로393번길 5
경희백향한의원,한의원,한방내과 한방안·이비인후·피부과 사상체질과 한방부인과 한방신경정신과 침구과 한방소아과 한방재활의학과,WOMEN_HEALTH,"인천광역시 강화군 강화읍 강화대로404번길 4, 지상 1층",강화군,032-932-1029,37.74626709,126.4868119,인천광역시 강화군 강화읍 강화대로404번길 4,인천 강화군 강화읍 강화대로404번길 4
경희새벽한의원,한의원,한방내과 한방안·이비인후·피부과 사상체질과 한방부인과 한방신경정신과 침구과 한방소아과 한방재활의학과,WOMEN_HEALTH,인천광역시 강화군 강화읍 중앙로 23,강화군,032-932-7582,37.74101064,126.491055,인천광역시 강화군 강화읍 중앙로 23,인천 강화군 강화읍 중앙로 23
길상한의원,한의원,한방내과 침구과 한방안·이비인후·피부과 사상체질과 한방부인과 한방신경정신과 한방소아과 한방재활의학과,WOMEN_HEALTH,인천광역시 강화군 길상면 마니산로 53,강화군,032-937-8565,37.64048174,126.4866089,인천광역시 강화군 길상면 마니산로 53,인천 강화군 길상면 마니산로 53
늘곁한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 강화군 강화읍 강화대로 334, 늘곁한의원 1층",강화군,032-716-5975,37.74284589,126.4928934,인천광역시 강화군 강화읍 강화대로 334,인천 강화군 강화읍 강화대로 334
더조은경희한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 강화군 강화읍 충렬사로 25, 남산빌딩 3층 303호",강화군,032-225-8275,37.73670608,126.4859795,인천광역시 강화군 강화읍 충렬사로 25,인천 강화군 강화읍 충렬사로 25
명인한의원,한의원,한방내과 한방부인과 한방소아과 침구과 한방안·이비인후·피부과 한방신경정신과,WOMEN_HEALTH,인천광역시 강화군 강화읍 강화대로 375,강화군,032-934-5806,37.74415089,126.4884631,인천광역시 강화군 강화읍 강화대로 375,인천 강화군 강화읍 강화대로 375
볼음보건지소,보건지소,예방치과 구강병리과 영상치의학과 구강내과 치과보존과 치주과 소아치과 치과교정과 치과보철과 구강악안면외과 침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과 예방의학과 응급의학과 직업환경의학과 핵의학과 가정의학과 결핵과 재활의학과 진단검사의학과 병리과 방사선종양학과 영상의학과 비뇨의학과 피부과 이비인후과 안과 소아청소년과 산부인과 마취통증의학과 성형외과 심장혈관흉부외과 신경외과 정형외과 외과 정신건강의학과 신경과 내과,WOMEN_HEALTH,"인천광역시 강화군 서도면 볼음도길 174, 볼음보건지소",강화군,032-932-7104,37.67011218,126.198084,인천광역시 강화군 서도면 볼음도길 174,인천 강화군 서도면 볼음도길 174
비에스종합병원,종합병원,내과 신경과 외과 정형외과 신경외과 심장혈관흉부외과 마취통증의학과 산부인과 안과 비뇨의학과 영상의학과 진단검사의학과 가정의학과 응급의학과 치과교정과,WOMEN_HEALTH,인천광역시 강화군 강화읍 충렬사로 31,강화군,032-290-0001,37.73604762,126.485992,인천광역시 강화군 강화읍 충렬사로 31,인천 강화군 강화읍 충렬사로 31
성심한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 강화군 길상면 강화동로 9, 삼천전력",강화군,032-937-8122,37.64012812,126.4913735,인천광역시 강화군 길상면 강화동로 9,인천 강화군 길상면 강화동로 9
에바다의원,의원,내과 소아청소년과 가정의학과 산부인과,WOMEN_HEALTH,"인천광역시 강화군 강화읍 중앙로 25, 우진빌딩",강화군,032-933-0059,37.7407164,126.4911634,인천광역시 강화군 강화읍 중앙로 25,인천 강화군 강화읍 중앙로 25
